# Force coefficients
# dragDir     : (9.284767e-01 3.713907e-01 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (-3.713907e-01 9.284767e-01 0.000000e+00)
# rollAxis    : (9.284767e-01 3.713907e-01 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (-3.713907e-01 9.284767e-01 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
0.471633      	3.838997e-02	-1.813500e-22	7.895067e-02	3.947534e-02	-3.571504e-02	-1.919498e-02	5.867032e-02	-2.028035e-02	-1.919498e-02	1.919498e-02	3.760292e-03	7.519038e-02
0.471868      	3.805032e-02	-1.778324e-22	7.810010e-02	3.905005e-02	-3.530334e-02	-1.902516e-02	5.807521e-02	-2.002489e-02	-1.902516e-02	1.902516e-02	3.746708e-03	7.435339e-02
0.472103      	3.863198e-02	-1.856971e-22	7.959124e-02	3.979562e-02	-3.594882e-02	-1.931599e-02	5.911161e-02	-2.047963e-02	-1.931599e-02	1.931599e-02	3.846802e-03	7.574444e-02
0.472339      	3.853276e-02	-1.851305e-22	7.934447e-02	3.967223e-02	-3.580488e-02	-1.926638e-02	5.893862e-02	-2.040585e-02	-1.926638e-02	1.926638e-02	3.867357e-03	7.547711e-02
0.472574      	3.843904e-02	-1.846184e-22	7.913034e-02	3.956517e-02	-3.568410e-02	-1.921952e-02	5.878469e-02	-2.034565e-02	-1.921952e-02	1.921952e-02	3.881072e-03	7.524927e-02
0.47281       	3.834059e-02	-1.839758e-22	7.890285e-02	3.945142e-02	-3.555433e-02	-1.917030e-02	5.862172e-02	-2.028113e-02	-1.917030e-02	1.917030e-02	3.897097e-03	7.500575e-02
0.473045      	3.820440e-02	-1.830320e-22	7.857322e-02	3.928661e-02	-3.536993e-02	-1.910220e-02	5.838881e-02	-2.018441e-02	-1.910220e-02	1.910220e-02	3.916681e-03	7.465654e-02
0.47328       	3.817105e-02	-1.832102e-22	7.850627e-02	3.925313e-02	-3.531840e-02	-1.908552e-02	5.833866e-02	-2.016761e-02	-1.908552e-02	1.908552e-02	3.934729e-03	7.457154e-02
0.473516      	3.787971e-02	-1.802765e-22	7.779595e-02	3.889798e-02	-3.497226e-02	-1.893985e-02	5.783783e-02	-1.995812e-02	-1.893985e-02	1.893985e-02	3.925717e-03	7.387024e-02
0.473751      	3.776786e-02	-1.795734e-22	7.753156e-02	3.876578e-02	-3.482441e-02	-1.888393e-02	5.764971e-02	-1.988185e-02	-1.888393e-02	1.888393e-02	3.941368e-03	7.359019e-02
0.473987      	3.767125e-02	-1.790444e-22	7.730796e-02	3.865398e-02	-3.469690e-02	-1.883562e-02	5.748961e-02	-1.981836e-02	-1.883562e-02	1.883562e-02	3.957080e-03	7.335088e-02
0.474222      	3.741617e-02	-1.766499e-22	7.667888e-02	3.833944e-02	-3.438002e-02	-1.870809e-02	5.704752e-02	-1.963135e-02	-1.870809e-02	1.870809e-02	3.959415e-03	7.271946e-02
0.474457      	3.700602e-02	-1.722382e-22	7.564819e-02	3.782409e-02	-3.388740e-02	-1.850301e-02	5.632710e-02	-1.932108e-02	-1.850301e-02	1.850301e-02	3.936689e-03	7.171150e-02
0.474693      	3.741841e-02	-1.780907e-22	7.673054e-02	3.836527e-02	-3.434400e-02	-1.870920e-02	5.707447e-02	-1.965607e-02	-1.870920e-02	1.870920e-02	4.021271e-03	7.270927e-02
0.474928      	3.732373e-02	-1.776318e-22	7.652061e-02	3.826031e-02	-3.422215e-02	-1.866187e-02	5.692217e-02	-1.959844e-02	-1.866187e-02	1.866187e-02	4.038156e-03	7.248246e-02
0.475163      	3.714001e-02	-1.761904e-22	7.606427e-02	3.803214e-02	-3.397688e-02	-1.857001e-02	5.660214e-02	-1.946213e-02	-1.857001e-02	1.857001e-02	4.055256e-03	7.200902e-02
0.475399      	3.701926e-02	-1.754346e-22	7.576973e-02	3.788486e-02	-3.381117e-02	-1.850963e-02	5.639450e-02	-1.937523e-02	-1.850963e-02	1.850963e-02	4.073690e-03	7.169604e-02
0.475634      	3.688867e-02	-1.745607e-22	7.543582e-02	3.771791e-02	-3.362584e-02	-1.844433e-02	5.616224e-02	-1.927357e-02	-1.844433e-02	1.844433e-02	4.092066e-03	7.134375e-02
0.47587       	3.683309e-02	-1.745601e-22	7.532996e-02	3.766498e-02	-3.355207e-02	-1.841654e-02	5.608152e-02	-1.924844e-02	-1.841654e-02	1.841654e-02	4.112906e-03	7.121706e-02
0.476105      	3.675883e-02	-1.739674e-22	7.510503e-02	3.755252e-02	-3.342803e-02	-1.837942e-02	5.593193e-02	-1.917310e-02	-1.837942e-02	1.837942e-02	4.124486e-03	7.098054e-02
0.47634       	3.661312e-02	-1.733063e-22	7.471534e-02	3.735767e-02	-3.321808e-02	-1.830656e-02	5.566423e-02	-1.905111e-02	-1.830656e-02	1.830656e-02	4.139586e-03	7.057575e-02
0.476576      	3.651006e-02	-1.726741e-22	7.447490e-02	3.723745e-02	-3.307025e-02	-1.825503e-02	5.549248e-02	-1.898242e-02	-1.825503e-02	1.825503e-02	4.167203e-03	7.030770e-02
0.476811      	3.666716e-02	-1.754120e-22	7.489426e-02	3.744713e-02	-3.323071e-02	-1.833358e-02	5.578071e-02	-1.911355e-02	-1.833358e-02	1.833358e-02	4.216419e-03	7.067784e-02
0.477047      	3.589585e-02	-1.663962e-22	7.295069e-02	3.647534e-02	-3.235974e-02	-1.794793e-02	5.442327e-02	-1.852742e-02	-1.794793e-02	1.794793e-02	4.115601e-03	6.883509e-02
0.477282      	3.596350e-02	-1.677157e-22	7.316561e-02	3.658281e-02	-3.244439e-02	-1.798175e-02	5.456456e-02	-1.860106e-02	-1.798175e-02	1.798175e-02	4.138418e-03	6.902720e-02
0.477517      	3.597234e-02	-1.686818e-22	7.320263e-02	3.660131e-02	-3.243602e-02	-1.798617e-02	5.458748e-02	-1.861515e-02	-1.798617e-02	1.798617e-02	4.165291e-03	6.903734e-02
0.477753      	3.576782e-02	-1.665751e-22	7.270378e-02	3.635189e-02	-3.217077e-02	-1.788391e-02	5.423580e-02	-1.846798e-02	-1.788391e-02	1.788391e-02	4.181120e-03	6.852266e-02
0.477988      	3.566945e-02	-1.660747e-22	7.247033e-02	3.623517e-02	-3.203441e-02	-1.783472e-02	5.406989e-02	-1.840044e-02	-1.783472e-02	1.783472e-02	4.200756e-03	6.826958e-02
0.478223      	3.563613e-02	-1.663398e-22	7.240345e-02	3.620173e-02	-3.198116e-02	-1.781806e-02	5.401979e-02	-1.838366e-02	-1.781806e-02	1.781806e-02	4.220565e-03	6.818289e-02
0.478459      	3.550206e-02	-1.654052e-22	7.205650e-02	3.602825e-02	-3.178337e-02	-1.775103e-02	5.377928e-02	-1.827722e-02	-1.775103e-02	1.775103e-02	4.244879e-03	6.781162e-02
0.478694      	3.543802e-02	-1.650435e-22	7.186964e-02	3.593482e-02	-3.167314e-02	-1.771901e-02	5.365383e-02	-1.821581e-02	-1.771901e-02	1.771901e-02	4.261674e-03	6.760796e-02
0.47893       	3.528198e-02	-1.644877e-22	7.151252e-02	3.575626e-02	-3.146646e-02	-1.764099e-02	5.339725e-02	-1.811527e-02	-1.764099e-02	1.764099e-02	4.289801e-03	6.722272e-02
0.479165      	3.519614e-02	-1.641753e-22	7.132055e-02	3.566027e-02	-3.135394e-02	-1.759807e-02	5.325834e-02	-1.806221e-02	-1.759807e-02	1.759807e-02	4.306330e-03	6.701422e-02
0.4794        	3.513572e-02	-1.636493e-22	7.116392e-02	3.558196e-02	-3.126862e-02	-1.756786e-02	5.314982e-02	-1.801410e-02	-1.756786e-02	1.756786e-02	4.313335e-03	6.685058e-02
0.479636      	3.505969e-02	-1.631468e-22	7.096788e-02	3.548394e-02	-3.116283e-02	-1.752984e-02	5.301378e-02	-1.795410e-02	-1.752984e-02	1.752984e-02	4.321107e-03	6.664677e-02
0.479871      	3.487645e-02	-1.617342e-22	7.051767e-02	3.525884e-02	-3.092215e-02	-1.743822e-02	5.269706e-02	-1.782061e-02	-1.743822e-02	1.743822e-02	4.336686e-03	6.618099e-02
0.480106      	3.474038e-02	-1.608494e-22	7.017977e-02	3.508989e-02	-3.073636e-02	-1.737019e-02	5.246008e-02	-1.771970e-02	-1.737019e-02	1.737019e-02	4.353525e-03	6.582625e-02
0.480342      	3.458028e-02	-1.595627e-22	6.983076e-02	3.491538e-02	-3.054984e-02	-1.729014e-02	5.220552e-02	-1.762524e-02	-1.729014e-02	1.729014e-02	4.365541e-03	6.546522e-02
0.480577      	3.442996e-02	-1.583240e-22	6.946472e-02	3.473236e-02	-3.035337e-02	-1.721498e-02	5.194734e-02	-1.751738e-02	-1.721498e-02	1.721498e-02	4.378986e-03	6.508574e-02
0.480813      	3.442538e-02	-1.590960e-22	6.946060e-02	3.473030e-02	-3.032789e-02	-1.721269e-02	5.194299e-02	-1.751761e-02	-1.721269e-02	1.721269e-02	4.402404e-03	6.505819e-02
0.481048      	3.427234e-02	-1.580165e-22	6.907723e-02	3.453861e-02	-3.012151e-02	-1.713617e-02	5.167478e-02	-1.740244e-02	-1.713617e-02	1.713617e-02	4.417103e-03	6.466012e-02
0.481283      	3.412272e-02	-1.570493e-22	6.870777e-02	3.435389e-02	-2.991919e-02	-1.706136e-02	5.141525e-02	-1.729253e-02	-1.706136e-02	1.706136e-02	4.434693e-03	6.427308e-02
0.481519      	3.399171e-02	-1.563205e-22	6.839011e-02	3.419506e-02	-2.974144e-02	-1.699585e-02	5.119091e-02	-1.719920e-02	-1.699585e-02	1.699585e-02	4.453615e-03	6.393650e-02
0.481756      	3.403162e-02	-1.570635e-22	6.846100e-02	3.423050e-02	-2.976534e-02	-1.701581e-02	5.124631e-02	-1.721469e-02	-1.701581e-02	1.701581e-02	4.465160e-03	6.399584e-02
0.481993      	3.370090e-02	-1.538436e-22	6.763347e-02	3.381673e-02	-2.935598e-02	-1.685045e-02	5.066719e-02	-1.696628e-02	-1.685045e-02	1.685045e-02	4.460753e-03	6.317272e-02
0.482231      	3.372425e-02	-1.548288e-22	6.775795e-02	3.387897e-02	-2.939009e-02	-1.686212e-02	5.074110e-02	-1.701685e-02	-1.686212e-02	1.686212e-02	4.488884e-03	6.326906e-02
0.482468      	3.355928e-02	-1.535863e-22	6.733403e-02	3.366702e-02	-2.916343e-02	-1.677964e-02	5.044665e-02	-1.688738e-02	-1.677964e-02	1.677964e-02	4.503588e-03	6.283044e-02
0.482705      	3.348858e-02	-1.533972e-22	6.715608e-02	3.357804e-02	-2.905274e-02	-1.674429e-02	5.032233e-02	-1.683375e-02	-1.674429e-02	1.674429e-02	4.525304e-03	6.263078e-02
0.482943      	3.346553e-02	-1.537763e-22	6.709790e-02	3.354895e-02	-2.899671e-02	-1.673276e-02	5.028171e-02	-1.681618e-02	-1.673276e-02	1.673276e-02	4.552237e-03	6.254566e-02
0.48318       	3.348720e-02	-1.553376e-22	6.719609e-02	3.359804e-02	-2.897999e-02	-1.674360e-02	5.034164e-02	-1.685445e-02	-1.674360e-02	1.674360e-02	4.618052e-03	6.257804e-02
0.483418      	3.296211e-02	-1.495073e-22	6.587822e-02	3.293911e-02	-2.837161e-02	-1.648106e-02	4.942016e-02	-1.645805e-02	-1.648106e-02	1.648106e-02	4.567497e-03	6.131072e-02
0.483655      	3.285161e-02	-1.486642e-22	6.556815e-02	3.278408e-02	-2.821494e-02	-1.642581e-02	4.920988e-02	-1.635827e-02	-1.642581e-02	1.642581e-02	4.569140e-03	6.099901e-02
0.483892      	3.272987e-02	-1.478533e-22	6.524816e-02	3.262408e-02	-2.803942e-02	-1.636494e-02	4.898901e-02	-1.625914e-02	-1.636494e-02	1.636494e-02	4.584658e-03	6.066350e-02
0.48413       	3.263603e-02	-1.473615e-22	6.507560e-02	3.253780e-02	-2.794276e-02	-1.631801e-02	4.885581e-02	-1.621978e-02	-1.631801e-02	1.631801e-02	4.595038e-03	6.048056e-02
0.484367      	3.247191e-02	-1.459832e-22	6.469089e-02	3.234545e-02	-2.775202e-02	-1.623596e-02	4.858140e-02	-1.610949e-02	-1.623596e-02	1.623596e-02	4.593422e-03	6.009747e-02
0.484604      	3.236095e-02	-1.454307e-22	6.441686e-02	3.220843e-02	-2.759519e-02	-1.618048e-02	4.838891e-02	-1.602796e-02	-1.618048e-02	1.618048e-02	4.613244e-03	5.980362e-02
0.484842      	3.232369e-02	-1.457762e-22	6.431684e-02	3.215842e-02	-2.751724e-02	-1.616185e-02	4.832027e-02	-1.599658e-02	-1.616185e-02	1.616185e-02	4.641184e-03	5.967566e-02
0.485079      	3.200754e-02	-1.428598e-22	6.353632e-02	3.176816e-02	-2.713755e-02	-1.600377e-02	4.777193e-02	-1.576439e-02	-1.600377e-02	1.600377e-02	4.630612e-03	5.890571e-02
0.485316      	3.177411e-02	-1.401734e-22	6.298001e-02	3.149001e-02	-2.685590e-02	-1.588705e-02	4.737706e-02	-1.560295e-02	-1.588705e-02	1.588705e-02	4.634104e-03	5.834591e-02
0.485554      	3.175925e-02	-1.402904e-22	6.294272e-02	3.147136e-02	-2.681363e-02	-1.587962e-02	4.735098e-02	-1.559174e-02	-1.587962e-02	1.587962e-02	4.657732e-03	5.828499e-02
0.485791      	3.161492e-02	-1.393850e-22	6.259086e-02	3.129543e-02	-2.662438e-02	-1.580746e-02	4.710289e-02	-1.548797e-02	-1.580746e-02	1.580746e-02	4.671052e-03	5.791981e-02
0.486028      	3.149832e-02	-1.387492e-22	6.230786e-02	3.115393e-02	-2.646706e-02	-1.574916e-02	4.690309e-02	-1.540477e-02	-1.574916e-02	1.574916e-02	4.686867e-03	5.762099e-02
0.486266      	3.139317e-02	-1.382095e-22	6.205248e-02	3.102624e-02	-2.632339e-02	-1.569659e-02	4.672283e-02	-1.532965e-02	-1.569659e-02	1.569659e-02	4.702848e-03	5.734963e-02
0.486503      	3.131289e-02	-1.378830e-22	6.185172e-02	3.092586e-02	-2.620615e-02	-1.565645e-02	4.658231e-02	-1.526942e-02	-1.565645e-02	1.565645e-02	4.719713e-03	5.713201e-02
0.48674       	3.104821e-02	-1.354713e-22	6.120779e-02	3.060389e-02	-2.587883e-02	-1.552411e-02	4.612800e-02	-1.507979e-02	-1.552411e-02	1.552411e-02	4.725068e-03	5.648272e-02
0.486978      	3.093516e-02	-1.347698e-22	6.093360e-02	3.046680e-02	-2.572700e-02	-1.546758e-02	4.593438e-02	-1.499922e-02	-1.546758e-02	1.546758e-02	4.739798e-03	5.619380e-02
0.487215      	3.082994e-02	-1.342089e-22	6.069296e-02	3.034648e-02	-2.559231e-02	-1.541497e-02	4.576145e-02	-1.493151e-02	-1.541497e-02	1.541497e-02	4.754169e-03	5.593879e-02
0.487452      	3.078606e-02	-1.344474e-22	6.064804e-02	3.032402e-02	-2.554193e-02	-1.539303e-02	4.571705e-02	-1.493099e-02	-1.539303e-02	1.539303e-02	4.782091e-03	5.586595e-02
0.48769       	3.047866e-02	-1.311215e-22	5.978200e-02	2.989100e-02	-2.512914e-02	-1.523933e-02	4.513033e-02	-1.465167e-02	-1.523933e-02	1.523933e-02	4.761860e-03	5.502014e-02
0.487927      	3.036130e-02	-1.302086e-22	5.950798e-02	2.975399e-02	-2.498203e-02	-1.518065e-02	4.493464e-02	-1.457334e-02	-1.518065e-02	1.518065e-02	4.771959e-03	5.473602e-02
0.488164      	3.020252e-02	-1.289004e-22	5.910015e-02	2.955008e-02	-2.477200e-02	-1.510126e-02	4.465134e-02	-1.444882e-02	-1.510126e-02	1.510126e-02	4.778077e-03	5.432208e-02
0.488402      	3.002992e-02	-1.277755e-22	5.863398e-02	2.931699e-02	-2.452914e-02	-1.501496e-02	4.433195e-02	-1.430203e-02	-1.501496e-02	1.501496e-02	4.787852e-03	5.384613e-02
0.488639      	2.987553e-02	-1.265876e-22	5.825376e-02	2.912688e-02	-2.433158e-02	-1.493777e-02	4.406465e-02	-1.418911e-02	-1.493777e-02	1.493777e-02	4.795298e-03	5.345846e-02
0.488876      	2.970901e-02	-1.252134e-22	5.784756e-02	2.892378e-02	-2.412272e-02	-1.485451e-02	4.377829e-02	-1.406928e-02	-1.485451e-02	1.485451e-02	4.801060e-03	5.304650e-02
0.489114      	2.952533e-02	-1.236396e-22	5.740143e-02	2.870072e-02	-2.389706e-02	-1.476266e-02	4.346338e-02	-1.393805e-02	-1.476266e-02	1.476266e-02	4.803654e-03	5.259778e-02
0.489351      	2.923599e-02	-1.207093e-22	5.666698e-02	2.833349e-02	-2.354313e-02	-1.461800e-02	4.295149e-02	-1.371549e-02	-1.461800e-02	1.461800e-02	4.790358e-03	5.187662e-02
0.489588      	2.917063e-02	-1.205978e-22	5.652194e-02	2.826097e-02	-2.345384e-02	-1.458532e-02	4.284629e-02	-1.367566e-02	-1.458532e-02	1.458532e-02	4.807127e-03	5.171482e-02
0.489826      	2.943897e-02	-1.247069e-22	5.720990e-02	2.860495e-02	-2.372383e-02	-1.471948e-02	4.332443e-02	-1.388547e-02	-1.471948e-02	1.471948e-02	4.881117e-03	5.232878e-02
0.490063      	2.918237e-02	-1.222855e-22	5.655011e-02	2.827505e-02	-2.339404e-02	-1.459118e-02	4.286624e-02	-1.368387e-02	-1.459118e-02	1.459118e-02	4.881012e-03	5.166909e-02
0.4903        	2.910469e-02	-1.221239e-22	5.640541e-02	2.820270e-02	-2.330446e-02	-1.455234e-02	4.275505e-02	-1.365036e-02	-1.455234e-02	1.455234e-02	4.898242e-03	5.150716e-02
0.490538      	2.900400e-02	-1.215952e-22	5.615985e-02	2.807993e-02	-2.317274e-02	-1.450200e-02	4.258193e-02	-1.357793e-02	-1.450200e-02	1.450200e-02	4.907189e-03	5.125267e-02
0.490775      	2.848408e-02	-1.150404e-22	5.484389e-02	2.742195e-02	-2.257328e-02	-1.424204e-02	4.166399e-02	-1.317990e-02	-1.424204e-02	1.424204e-02	4.848671e-03	4.999522e-02
0.491013      	2.894153e-02	-1.212501e-22	5.603631e-02	2.801815e-02	-2.308837e-02	-1.447076e-02	4.248892e-02	-1.354739e-02	-1.447076e-02	1.447076e-02	4.929785e-03	5.110652e-02
0.491253      	2.879038e-02	-1.200557e-22	5.563954e-02	2.781977e-02	-2.288239e-02	-1.439519e-02	4.221496e-02	-1.342458e-02	-1.439519e-02	1.439519e-02	4.937383e-03	5.070216e-02
0.491493      	2.873686e-02	-1.202772e-22	5.553408e-02	2.776704e-02	-2.280867e-02	-1.436843e-02	4.213547e-02	-1.339861e-02	-1.436843e-02	1.436843e-02	4.958372e-03	5.057571e-02
0.491734      	2.862086e-02	-1.194028e-22	5.525651e-02	2.762825e-02	-2.265924e-02	-1.431043e-02	4.193869e-02	-1.331782e-02	-1.431043e-02	1.431043e-02	4.969010e-03	5.028750e-02
0.491974      	2.849503e-02	-1.185327e-22	5.494638e-02	2.747319e-02	-2.249290e-02	-1.424752e-02	4.172071e-02	-1.322568e-02	-1.424752e-02	1.424752e-02	4.980287e-03	4.996610e-02
0.492214      	2.838214e-02	-1.178229e-22	5.467052e-02	2.733526e-02	-2.234380e-02	-1.419107e-02	4.152633e-02	-1.314419e-02	-1.419107e-02	1.419107e-02	4.991457e-03	4.967906e-02
0.492455      	2.827398e-02	-1.171101e-22	5.440529e-02	2.720264e-02	-2.220203e-02	-1.413699e-02	4.133964e-02	-1.306565e-02	-1.413699e-02	1.413699e-02	5.000618e-03	4.940467e-02
0.492695      	2.815775e-02	-1.163150e-22	5.411906e-02	2.705953e-02	-2.204844e-02	-1.407888e-02	4.113840e-02	-1.298065e-02	-1.407888e-02	1.407888e-02	5.011088e-03	4.910797e-02
0.492935      	2.804713e-02	-1.155501e-22	5.384625e-02	2.692313e-02	-2.190318e-02	-1.402357e-02	4.094669e-02	-1.289956e-02	-1.402357e-02	1.402357e-02	5.019948e-03	4.882631e-02
0.493176      	2.794489e-02	-1.149138e-22	5.359739e-02	2.679869e-02	-2.176717e-02	-1.397244e-02	4.077114e-02	-1.282625e-02	-1.397244e-02	1.397244e-02	5.031522e-03	4.856587e-02
0.493416      	2.784358e-02	-1.142668e-22	5.334618e-02	2.667309e-02	-2.163120e-02	-1.392179e-02	4.059488e-02	-1.275130e-02	-1.392179e-02	1.392179e-02	5.041887e-03	4.830429e-02
0.493656      	2.774886e-02	-1.137076e-22	5.311829e-02	2.655915e-02	-2.150541e-02	-1.387443e-02	4.043357e-02	-1.268472e-02	-1.387443e-02	1.387443e-02	5.053731e-03	4.806456e-02
0.493897      	2.765503e-02	-1.131418e-22	5.289256e-02	2.644628e-02	-2.138206e-02	-1.382751e-02	4.027379e-02	-1.261876e-02	-1.382751e-02	1.382751e-02	5.064219e-03	4.782834e-02
0.494137      	2.754582e-02	-1.123896e-22	5.262587e-02	2.631294e-02	-2.123932e-02	-1.377291e-02	4.008585e-02	-1.254003e-02	-1.377291e-02	1.377291e-02	5.073612e-03	4.755226e-02
0.494377      	2.745447e-02	-1.118514e-22	5.239460e-02	2.619730e-02	-2.111323e-02	-1.372724e-02	3.992453e-02	-1.247006e-02	-1.372724e-02	1.372724e-02	5.084067e-03	4.731053e-02
0.494618      	2.736988e-02	-1.113794e-22	5.218815e-02	2.609407e-02	-2.099891e-02	-1.368494e-02	3.977902e-02	-1.240913e-02	-1.368494e-02	1.368494e-02	5.095165e-03	4.709298e-02
0.494858      	2.728509e-02	-1.109063e-22	5.197977e-02	2.598989e-02	-2.088412e-02	-1.364255e-02	3.963243e-02	-1.234734e-02	-1.364255e-02	1.364255e-02	5.105766e-03	4.687401e-02
0.495098      	2.716302e-02	-1.100010e-22	5.167205e-02	2.583603e-02	-2.072141e-02	-1.358151e-02	3.941754e-02	-1.225452e-02	-1.358151e-02	1.358151e-02	5.114619e-03	4.655743e-02
0.495339      	2.711520e-02	-1.100248e-22	5.155878e-02	2.577939e-02	-2.065073e-02	-1.355760e-02	3.933699e-02	-1.222179e-02	-1.355760e-02	1.355760e-02	5.128663e-03	4.643011e-02
0.495579      	2.703400e-02	-1.095849e-22	5.135410e-02	2.567705e-02	-2.053835e-02	-1.351700e-02	3.919405e-02	-1.216005e-02	-1.351700e-02	1.351700e-02	5.138702e-03	4.621540e-02
0.495819      	2.695440e-02	-1.091400e-22	5.115074e-02	2.557537e-02	-2.042784e-02	-1.347720e-02	3.905257e-02	-1.209817e-02	-1.347720e-02	1.347720e-02	5.147535e-03	4.600321e-02
0.49606       	2.687427e-02	-1.087703e-22	5.094843e-02	2.547421e-02	-2.031527e-02	-1.343713e-02	3.891135e-02	-1.203708e-02	-1.343713e-02	1.343713e-02	5.158938e-03	4.578949e-02
0.4963        	2.681561e-02	-1.085952e-22	5.079811e-02	2.539905e-02	-2.022835e-02	-1.340781e-02	3.880686e-02	-1.199125e-02	-1.340781e-02	1.340781e-02	5.170701e-03	4.562741e-02
0.496541      	2.673873e-02	-1.081703e-22	5.060941e-02	2.530471e-02	-2.012530e-02	-1.336936e-02	3.867407e-02	-1.193534e-02	-1.336936e-02	1.336936e-02	5.179410e-03	4.543000e-02
0.496781      	2.667669e-02	-1.078696e-22	5.044881e-02	2.522441e-02	-2.003424e-02	-1.333834e-02	3.856275e-02	-1.188606e-02	-1.333834e-02	1.333834e-02	5.190169e-03	4.525865e-02
0.497021      	2.663597e-02	-1.078135e-22	5.034229e-02	2.517115e-02	-1.996708e-02	-1.331799e-02	3.848913e-02	-1.185316e-02	-1.331799e-02	1.331799e-02	5.204070e-03	4.513822e-02
0.497262      	2.662004e-02	-1.081343e-22	5.028985e-02	2.514492e-02	-1.992187e-02	-1.331002e-02	3.845494e-02	-1.183490e-02	-1.331002e-02	1.331002e-02	5.223056e-03	4.506679e-02
0.497502      	2.662870e-02	-1.088027e-22	5.029473e-02	2.514737e-02	-1.989809e-02	-1.331435e-02	3.846172e-02	-1.183301e-02	-1.331435e-02	1.331435e-02	5.249271e-03	4.504546e-02
0.497742      	2.617179e-02	-1.035257e-22	4.920185e-02	2.460093e-02	-1.942490e-02	-1.308589e-02	3.768682e-02	-1.151503e-02	-1.308589e-02	1.308589e-02	5.176024e-03	4.402583e-02
0.497983      	2.605824e-02	-1.026350e-22	4.892380e-02	2.446190e-02	-1.928822e-02	-1.302912e-02	3.749102e-02	-1.143278e-02	-1.302912e-02	1.302912e-02	5.173679e-03	4.375012e-02
0.498223      	2.597502e-02	-1.020223e-22	4.871809e-02	2.435904e-02	-1.917677e-02	-1.298751e-02	3.734655e-02	-1.137153e-02	-1.298751e-02	1.298751e-02	5.182273e-03	4.353581e-02
0.498463      	2.590895e-02	-1.015839e-22	4.852905e-02	2.426452e-02	-1.907284e-02	-1.295447e-02	3.721900e-02	-1.131005e-02	-1.295447e-02	1.295447e-02	5.191680e-03	4.333737e-02
0.498704      	2.590814e-02	-1.020191e-22	4.853047e-02	2.426524e-02	-1.906160e-02	-1.295407e-02	3.721931e-02	-1.131117e-02	-1.295407e-02	1.295407e-02	5.203635e-03	4.332684e-02
0.498944      	2.584878e-02	-1.017610e-22	4.838551e-02	2.419275e-02	-1.898019e-02	-1.292439e-02	3.711714e-02	-1.126836e-02	-1.292439e-02	1.292439e-02	5.212560e-03	4.317295e-02
0.499184      	2.577519e-02	-1.012720e-22	4.820189e-02	2.410094e-02	-1.888270e-02	-1.288759e-02	3.698854e-02	-1.121335e-02	-1.288759e-02	1.288759e-02	5.218247e-03	4.298364e-02
0.499425      	2.567733e-02	-1.005642e-22	4.795828e-02	2.397914e-02	-1.875397e-02	-1.283866e-02	3.681781e-02	-1.114048e-02	-1.283866e-02	1.283866e-02	5.225168e-03	4.273311e-02
0.499665      	2.553552e-02	-9.928918e-23	4.758337e-02	2.379169e-02	-1.856849e-02	-1.276776e-02	3.655944e-02	-1.102393e-02	-1.276776e-02	1.276776e-02	5.223192e-03	4.236018e-02
0.499905      	2.556766e-02	-1.001510e-22	4.769727e-02	2.384864e-02	-1.860746e-02	-1.278383e-02	3.663247e-02	-1.106481e-02	-1.278383e-02	1.278383e-02	5.241173e-03	4.245610e-02
0.500146      	2.550846e-02	-1.000942e-22	4.754687e-02	2.377343e-02	-1.852226e-02	-1.275423e-02	3.652767e-02	-1.101920e-02	-1.275423e-02	1.275423e-02	5.251172e-03	4.229570e-02
0.500386      	2.551852e-02	-1.009687e-22	4.756370e-02	2.378185e-02	-1.852319e-02	-1.275926e-02	3.654111e-02	-1.102259e-02	-1.275926e-02	1.275926e-02	5.258660e-03	4.230504e-02
0.500626      	2.546960e-02	-1.007651e-22	4.744093e-02	2.372047e-02	-1.845486e-02	-1.273480e-02	3.645527e-02	-1.098567e-02	-1.273480e-02	1.273480e-02	5.265609e-03	4.217532e-02
0.500867      	2.539806e-02	-1.000702e-22	4.727148e-02	2.363574e-02	-1.836532e-02	-1.269903e-02	3.633477e-02	-1.093671e-02	-1.269903e-02	1.269903e-02	5.270414e-03	4.200106e-02
0.501107      	2.534235e-02	-9.980697e-23	4.714426e-02	2.357213e-02	-1.829408e-02	-1.267118e-02	3.624330e-02	-1.090095e-02	-1.267118e-02	1.267118e-02	5.278054e-03	4.186620e-02
0.501347      	2.527316e-02	-9.926775e-23	4.697188e-02	2.348594e-02	-1.820396e-02	-1.263658e-02	3.612252e-02	-1.084936e-02	-1.263658e-02	1.263658e-02	5.281982e-03	4.168990e-02
0.501588      	2.515498e-02	-9.814235e-23	4.668011e-02	2.334005e-02	-1.805776e-02	-1.257749e-02	3.591754e-02	-1.076256e-02	-1.257749e-02	1.257749e-02	5.282293e-03	4.139782e-02
