# Force coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
256           	7.498200e-03	1.167923e-22	1.247379e-01	6.236895e-02	-3.885028e-02	-3.749100e-03	6.611805e-02	-5.861985e-02	-3.749100e-03	3.749100e-03	2.351867e-02	1.012192e-01
257           	7.378569e-03	1.309975e-22	1.155506e-01	5.777529e-02	-3.386026e-02	-3.689284e-03	6.146458e-02	-5.408601e-02	-3.689284e-03	3.689284e-03	2.391503e-02	9.163555e-02
258           	7.341873e-03	1.421734e-22	1.055460e-01	5.277302e-02	-2.858217e-02	-3.670936e-03	5.644395e-02	-4.910208e-02	-3.670936e-03	3.670936e-03	2.419084e-02	8.135519e-02
259           	7.335168e-03	1.450913e-22	9.558678e-02	4.779339e-02	-2.346839e-02	-3.667584e-03	5.146097e-02	-4.412581e-02	-3.667584e-03	3.667584e-03	2.432500e-02	7.126178e-02
260           	7.310558e-03	1.384650e-22	8.591278e-02	4.295639e-02	-1.867779e-02	-3.655279e-03	4.661167e-02	-3.930111e-02	-3.655279e-03	3.655279e-03	2.427860e-02	6.163418e-02
261           	7.262525e-03	1.225657e-22	7.682573e-02	3.841286e-02	-1.424284e-02	-3.631263e-03	4.204413e-02	-3.478160e-02	-3.631263e-03	3.631263e-03	2.417002e-02	5.265571e-02
262           	7.189121e-03	9.886667e-23	6.851117e-02	3.425558e-02	-1.021526e-02	-3.594560e-03	3.785015e-02	-3.066102e-02	-3.594560e-03	3.594560e-03	2.404032e-02	4.447085e-02
263           	7.088522e-03	7.042598e-23	6.082083e-02	3.041041e-02	-6.636784e-03	-3.544261e-03	3.395467e-02	-2.686615e-02	-3.544261e-03	3.544261e-03	2.377363e-02	3.704720e-02
264           	6.995728e-03	3.266668e-23	5.422558e-02	2.711279e-02	-3.693536e-03	-3.497864e-03	3.061065e-02	-2.361493e-02	-3.497864e-03	3.497864e-03	2.341925e-02	3.080632e-02
265           	6.933399e-03	-1.089537e-23	4.860666e-02	2.430333e-02	-1.278558e-03	-3.466700e-03	2.777003e-02	-2.083663e-02	-3.466700e-03	3.466700e-03	2.302477e-02	2.558189e-02
266           	6.906693e-03	-6.355155e-23	4.441439e-02	2.220719e-02	6.022392e-04	-3.453347e-03	2.566054e-02	-1.875385e-02	-3.453347e-03	3.453347e-03	2.280943e-02	2.160496e-02
267           	6.896783e-03	-1.186186e-22	4.139644e-02	2.069822e-02	2.014105e-03	-3.448391e-03	2.414661e-02	-1.724983e-02	-3.448391e-03	3.448391e-03	2.271232e-02	1.868411e-02
268           	6.885940e-03	-1.746190e-22	3.900303e-02	1.950152e-02	3.094828e-03	-3.442970e-03	2.294449e-02	-1.605855e-02	-3.442970e-03	3.442970e-03	2.259634e-02	1.640669e-02
269           	6.870241e-03	-2.289786e-22	3.730906e-02	1.865453e-02	3.863318e-03	-3.435120e-03	2.208965e-02	-1.521941e-02	-3.435120e-03	3.435120e-03	2.251785e-02	1.479121e-02
270           	6.863529e-03	-2.836872e-22	3.592936e-02	1.796468e-02	4.440542e-03	-3.431764e-03	2.139644e-02	-1.453292e-02	-3.431764e-03	3.431764e-03	2.240522e-02	1.352414e-02
271           	6.859345e-03	-3.384819e-22	3.490596e-02	1.745298e-02	4.830280e-03	-3.429672e-03	2.088265e-02	-1.402331e-02	-3.429672e-03	3.429672e-03	2.228326e-02	1.262270e-02
272           	6.856827e-03	-3.976782e-22	3.416361e-02	1.708181e-02	5.071599e-03	-3.428413e-03	2.051022e-02	-1.365339e-02	-3.428413e-03	3.428413e-03	2.215340e-02	1.201021e-02
273           	6.857001e-03	-4.592913e-22	3.356818e-02	1.678409e-02	5.212436e-03	-3.428500e-03	2.021259e-02	-1.335559e-02	-3.428500e-03	3.428500e-03	2.199652e-02	1.157165e-02
274           	6.864415e-03	-5.211383e-22	3.305773e-02	1.652886e-02	5.282030e-03	-3.432208e-03	1.996107e-02	-1.309666e-02	-3.432208e-03	3.432208e-03	2.181089e-02	1.124683e-02
275           	6.869735e-03	-5.785247e-22	3.260665e-02	1.630333e-02	5.285437e-03	-3.434867e-03	1.973819e-02	-1.286846e-02	-3.434867e-03	3.434867e-03	2.158876e-02	1.101789e-02
276           	6.864511e-03	-6.265419e-22	3.217857e-02	1.608929e-02	5.254189e-03	-3.432256e-03	1.952154e-02	-1.265703e-02	-3.432256e-03	3.432256e-03	2.134348e-02	1.083510e-02
277           	6.854470e-03	-6.594465e-22	3.170696e-02	1.585348e-02	5.247694e-03	-3.427235e-03	1.928071e-02	-1.242624e-02	-3.427235e-03	3.427235e-03	2.110117e-02	1.060578e-02
278           	6.840590e-03	-6.763374e-22	3.103225e-02	1.551612e-02	5.307229e-03	-3.420295e-03	1.893642e-02	-1.209583e-02	-3.420295e-03	3.420295e-03	2.082335e-02	1.020890e-02
279           	6.817762e-03	-6.769432e-22	3.016212e-02	1.508106e-02	5.458650e-03	-3.408881e-03	1.848994e-02	-1.167218e-02	-3.408881e-03	3.408881e-03	2.053971e-02	9.622409e-03
280           	6.803406e-03	-6.630469e-22	2.899546e-02	1.449773e-02	5.744945e-03	-3.401703e-03	1.789943e-02	-1.109603e-02	-3.401703e-03	3.401703e-03	2.024268e-02	8.752787e-03
281           	6.810935e-03	-6.377631e-22	2.740356e-02	1.370178e-02	6.247704e-03	-3.405468e-03	1.710725e-02	-1.029631e-02	-3.405468e-03	3.405468e-03	1.994948e-02	7.454075e-03
282           	6.824457e-03	-6.062649e-22	2.550740e-02	1.275370e-02	6.885188e-03	-3.412229e-03	1.616593e-02	-9.341474e-03	-3.412229e-03	3.412229e-03	1.963889e-02	5.868515e-03
283           	6.820535e-03	-5.709897e-22	2.346801e-02	1.173401e-02	7.638291e-03	-3.410267e-03	1.514427e-02	-8.323740e-03	-3.410267e-03	3.410267e-03	1.937230e-02	4.095716e-03
284           	6.813125e-03	-5.320456e-22	2.095771e-02	1.047886e-02	8.558734e-03	-3.406562e-03	1.388542e-02	-7.072293e-03	-3.406562e-03	3.406562e-03	1.903759e-02	1.920122e-03
285           	6.828439e-03	-4.922345e-22	1.813868e-02	9.069339e-03	9.561334e-03	-3.414219e-03	1.248356e-02	-5.655119e-03	-3.414219e-03	3.414219e-03	1.863067e-02	-4.919954e-04
286           	6.842589e-03	-4.514185e-22	1.513163e-02	7.565813e-03	1.061178e-02	-3.421295e-03	1.098711e-02	-4.144519e-03	-3.421295e-03	3.421295e-03	1.817760e-02	-3.045971e-03
287           	6.840099e-03	-4.113073e-22	1.248208e-02	6.241040e-03	1.145831e-02	-3.420049e-03	9.661090e-03	-2.820991e-03	-3.420049e-03	3.420049e-03	1.769935e-02	-5.217268e-03
288           	6.808866e-03	-3.738423e-22	9.793773e-03	4.896887e-03	1.227028e-02	-3.404433e-03	8.301320e-03	-1.492454e-03	-3.404433e-03	3.404433e-03	1.716716e-02	-7.373391e-03
289           	6.786022e-03	-3.401730e-22	7.377918e-03	3.688959e-03	1.283394e-02	-3.393011e-03	7.081970e-03	-2.959479e-04	-3.393011e-03	3.393011e-03	1.652290e-02	-9.144985e-03
290           	6.775748e-03	-3.106098e-22	6.078197e-03	3.039098e-03	1.283892e-02	-3.387874e-03	6.426972e-03	3.487754e-04	-3.387874e-03	3.387874e-03	1.587802e-02	-9.799826e-03
291           	6.771402e-03	-2.871621e-22	6.059501e-03	3.029750e-03	1.215069e-02	-3.385701e-03	6.415451e-03	3.559503e-04	-3.385701e-03	3.385701e-03	1.518044e-02	-9.120938e-03
292           	6.754653e-03	-2.717703e-22	7.542564e-03	3.771282e-03	1.067994e-02	-3.377326e-03	7.148608e-03	-3.939554e-04	-3.377326e-03	3.377326e-03	1.445123e-02	-6.908663e-03
293           	6.727623e-03	-2.632876e-22	1.083022e-02	5.415108e-03	8.341938e-03	-3.363811e-03	8.778919e-03	-2.051297e-03	-3.363811e-03	3.363811e-03	1.375705e-02	-2.926830e-03
294           	6.708853e-03	-2.621413e-22	1.579145e-02	7.895725e-03	5.191620e-03	-3.354426e-03	1.125015e-02	-4.541299e-03	-3.354426e-03	3.354426e-03	1.308734e-02	2.704105e-03
295           	6.744946e-03	-2.685816e-22	2.170598e-02	1.085299e-02	1.650801e-03	-3.372473e-03	1.422546e-02	-7.480519e-03	-3.372473e-03	3.372473e-03	1.250379e-02	9.202191e-03
296           	6.807769e-03	-2.841493e-22	2.806019e-02	1.403009e-02	-2.029537e-03	-3.403885e-03	1.743398e-02	-1.062621e-02	-3.403885e-03	3.403885e-03	1.200056e-02	1.605963e-02
297           	6.863368e-03	-3.068199e-22	3.466897e-02	1.733448e-02	-5.726067e-03	-3.431684e-03	2.076617e-02	-1.390280e-02	-3.431684e-03	3.431684e-03	1.160842e-02	2.306055e-02
298           	6.915155e-03	-3.332006e-22	4.140093e-02	2.070046e-02	-9.398850e-03	-3.457578e-03	2.415804e-02	-1.724289e-02	-3.457578e-03	3.457578e-03	1.130161e-02	3.009931e-02
299           	6.940165e-03	-3.622013e-22	4.851392e-02	2.425696e-02	-1.312552e-02	-3.470083e-03	2.772704e-02	-2.078688e-02	-3.470083e-03	3.470083e-03	1.113144e-02	3.738248e-02
300           	6.990083e-03	-3.893800e-22	5.563962e-02	2.781981e-02	-1.680616e-02	-3.495042e-03	3.131485e-02	-2.432477e-02	-3.495042e-03	3.495042e-03	1.101365e-02	4.462597e-02
301           	7.097186e-03	-4.096380e-22	6.279072e-02	3.139536e-02	-2.034517e-02	-3.548593e-03	3.494395e-02	-2.784677e-02	-3.548593e-03	3.548593e-03	1.105019e-02	5.174053e-02
302           	7.216494e-03	-4.227283e-22	6.914200e-02	3.457100e-02	-2.334621e-02	-3.608247e-03	3.817925e-02	-3.096275e-02	-3.608247e-03	3.608247e-03	1.122479e-02	5.791721e-02
303           	7.320324e-03	-4.300395e-22	7.409848e-02	3.704924e-02	-2.550864e-02	-3.660162e-03	4.070940e-02	-3.338908e-02	-3.660162e-03	3.660162e-03	1.154060e-02	6.255788e-02
304           	7.379301e-03	-4.345833e-22	7.751781e-02	3.875890e-02	-2.688395e-02	-3.689650e-03	4.244855e-02	-3.506925e-02	-3.689650e-03	3.689650e-03	1.187495e-02	6.564286e-02
305           	7.377513e-03	-4.381579e-22	7.963419e-02	3.981709e-02	-2.756352e-02	-3.688757e-03	4.350585e-02	-3.612834e-02	-3.688757e-03	3.688757e-03	1.225358e-02	6.738061e-02
306           	7.334302e-03	-4.397903e-22	8.084626e-02	4.042313e-02	-2.779893e-02	-3.667151e-03	4.409028e-02	-3.675598e-02	-3.667151e-03	3.667151e-03	1.262420e-02	6.822206e-02
307           	7.334444e-03	-4.390745e-22	8.084199e-02	4.042100e-02	-2.745184e-02	-3.667222e-03	4.408822e-02	-3.675378e-02	-3.667222e-03	3.667222e-03	1.296915e-02	6.787284e-02
308           	7.369394e-03	-4.378731e-22	7.993092e-02	3.996546e-02	-2.658999e-02	-3.684697e-03	4.365016e-02	-3.628076e-02	-3.684697e-03	3.684697e-03	1.337547e-02	6.655545e-02
309           	7.394733e-03	-4.302211e-22	7.751169e-02	3.875585e-02	-2.512194e-02	-3.697367e-03	4.245321e-02	-3.505848e-02	-3.697367e-03	3.697367e-03	1.363391e-02	6.387778e-02
310           	7.400305e-03	-4.219364e-22	7.458855e-02	3.729428e-02	-2.337233e-02	-3.700153e-03	4.099443e-02	-3.359412e-02	-3.700153e-03	3.700153e-03	1.392195e-02	6.066661e-02
311           	7.394499e-03	-4.054190e-22	7.073802e-02	3.536901e-02	-2.126636e-02	-3.697249e-03	3.906626e-02	-3.167176e-02	-3.697249e-03	3.697249e-03	1.410265e-02	5.663537e-02
312           	7.377664e-03	-3.819542e-22	6.609067e-02	3.304534e-02	-1.880728e-02	-3.688832e-03	3.673417e-02	-2.935650e-02	-3.688832e-03	3.688832e-03	1.423806e-02	5.185261e-02
313           	7.329319e-03	-3.523193e-22	6.114300e-02	3.057150e-02	-1.624817e-02	-3.664659e-03	3.423616e-02	-2.690684e-02	-3.664659e-03	3.664659e-03	1.432333e-02	4.681966e-02
314           	7.280382e-03	-3.184568e-22	5.630842e-02	2.815421e-02	-1.377760e-02	-3.640191e-03	3.179440e-02	-2.451402e-02	-3.640191e-03	3.640191e-03	1.437661e-02	4.193181e-02
315           	7.240626e-03	-2.795889e-22	5.125765e-02	2.562882e-02	-1.129519e-02	-3.620313e-03	2.924914e-02	-2.200851e-02	-3.620313e-03	3.620313e-03	1.433364e-02	3.692401e-02
316           	7.200885e-03	-2.368595e-22	4.642841e-02	2.321420e-02	-8.969765e-03	-3.600442e-03	2.681465e-02	-1.961376e-02	-3.600442e-03	3.600442e-03	1.424444e-02	3.218397e-02
317           	7.158981e-03	-1.914517e-22	4.262909e-02	2.131454e-02	-7.173941e-03	-3.579490e-03	2.489403e-02	-1.773505e-02	-3.579490e-03	3.579490e-03	1.414060e-02	2.848848e-02
318           	7.112079e-03	-1.452314e-22	3.996755e-02	1.998377e-02	-5.985357e-03	-3.556040e-03	2.353981e-02	-1.642773e-02	-3.556040e-03	3.556040e-03	1.399842e-02	2.596913e-02
319           	7.050089e-03	-1.025899e-22	3.813823e-02	1.906912e-02	-5.294476e-03	-3.525044e-03	2.259416e-02	-1.554407e-02	-3.525044e-03	3.525044e-03	1.377464e-02	2.436359e-02
320           	7.000256e-03	-6.708462e-23	3.728778e-02	1.864389e-02	-5.090885e-03	-3.500128e-03	2.214402e-02	-1.514376e-02	-3.500128e-03	3.500128e-03	1.355300e-02	2.373477e-02
321           	6.968600e-03	-4.051493e-23	3.762130e-02	1.881065e-02	-5.418639e-03	-3.484300e-03	2.229495e-02	-1.532635e-02	-3.484300e-03	3.484300e-03	1.339201e-02	2.422929e-02
322           	6.945591e-03	-2.396925e-23	3.868393e-02	1.934196e-02	-6.138649e-03	-3.472796e-03	2.281476e-02	-1.586917e-02	-3.472796e-03	3.472796e-03	1.320331e-02	2.548061e-02
323           	6.922272e-03	-2.041604e-23	4.017466e-02	2.008733e-02	-7.022311e-03	-3.461136e-03	2.354847e-02	-1.662620e-02	-3.461136e-03	3.461136e-03	1.306502e-02	2.710964e-02
324           	6.907162e-03	-2.900035e-23	4.206035e-02	2.103018e-02	-8.006420e-03	-3.453581e-03	2.448376e-02	-1.757660e-02	-3.453581e-03	3.453581e-03	1.302376e-02	2.903660e-02
325           	6.904638e-03	-4.913466e-23	4.391535e-02	2.195768e-02	-8.972983e-03	-3.452319e-03	2.541000e-02	-1.850536e-02	-3.452319e-03	3.452319e-03	1.298469e-02	3.093066e-02
326           	6.939377e-03	-8.091030e-23	4.511544e-02	2.255772e-02	-9.565588e-03	-3.469688e-03	2.602741e-02	-1.908803e-02	-3.469688e-03	3.469688e-03	1.299213e-02	3.212331e-02
327           	7.003527e-03	-1.202102e-22	4.521362e-02	2.260681e-02	-9.526353e-03	-3.501764e-03	2.610857e-02	-1.910505e-02	-3.501764e-03	3.501764e-03	1.308046e-02	3.213316e-02
328           	7.091102e-03	-1.658515e-22	4.458127e-02	2.229063e-02	-9.098111e-03	-3.545551e-03	2.583619e-02	-1.874508e-02	-3.545551e-03	3.545551e-03	1.319252e-02	3.138875e-02
329           	7.230206e-03	-2.145902e-22	4.348237e-02	2.174119e-02	-8.488443e-03	-3.615103e-03	2.535629e-02	-1.812608e-02	-3.615103e-03	3.615103e-03	1.325274e-02	3.022963e-02
330           	7.313056e-03	-2.623537e-22	4.205463e-02	2.102731e-02	-7.714192e-03	-3.656528e-03	2.468384e-02	-1.737079e-02	-3.656528e-03	3.656528e-03	1.331312e-02	2.874151e-02
331           	7.362426e-03	-3.041166e-22	4.046738e-02	2.023369e-02	-6.873051e-03	-3.681213e-03	2.391490e-02	-1.655248e-02	-3.681213e-03	3.681213e-03	1.336064e-02	2.710674e-02
332           	7.364751e-03	-3.310694e-22	3.840879e-02	1.920439e-02	-5.928687e-03	-3.682376e-03	2.288677e-02	-1.552202e-02	-3.682376e-03	3.682376e-03	1.327571e-02	2.513308e-02
333           	7.352992e-03	-3.385766e-22	3.616722e-02	1.808361e-02	-4.890537e-03	-3.676496e-03	2.176011e-02	-1.440712e-02	-3.676496e-03	3.676496e-03	1.319307e-02	2.297415e-02
334           	7.351487e-03	-3.270006e-22	3.404351e-02	1.702176e-02	-3.891218e-03	-3.675744e-03	2.069750e-02	-1.334601e-02	-3.675744e-03	3.675744e-03	1.313054e-02	2.091297e-02
335           	7.354323e-03	-2.991246e-22	3.188131e-02	1.594066e-02	-2.938832e-03	-3.677162e-03	1.961782e-02	-1.226349e-02	-3.677162e-03	3.677162e-03	1.300182e-02	1.887949e-02
336           	7.350421e-03	-2.585045e-22	2.995866e-02	1.497933e-02	-2.007459e-03	-3.675211e-03	1.865454e-02	-1.130412e-02	-3.675211e-03	3.675211e-03	1.297187e-02	1.698679e-02
337           	7.365190e-03	-2.118036e-22	2.813512e-02	1.406756e-02	-1.083430e-03	-3.682595e-03	1.775016e-02	-1.038497e-02	-3.682595e-03	3.682595e-03	1.298413e-02	1.515099e-02
338           	7.369355e-03	-1.618728e-22	2.617208e-02	1.308604e-02	-2.143120e-04	-3.684678e-03	1.677072e-02	-9.401362e-03	-3.684678e-03	3.684678e-03	1.287173e-02	1.330035e-02
339           	7.379808e-03	-1.126888e-22	2.445876e-02	1.222938e-02	5.552644e-04	-3.689904e-03	1.591929e-02	-8.539478e-03	-3.689904e-03	3.689904e-03	1.278465e-02	1.167412e-02
340           	7.399979e-03	-6.474829e-23	2.311782e-02	1.155891e-02	1.219695e-03	-3.699990e-03	1.525890e-02	-7.858918e-03	-3.699990e-03	3.699990e-03	1.277860e-02	1.033921e-02
341           	7.424941e-03	-1.830847e-23	2.163093e-02	1.081547e-02	1.905406e-03	-3.712470e-03	1.452794e-02	-7.102997e-03	-3.712470e-03	3.712470e-03	1.272087e-02	8.910061e-03
342           	7.446095e-03	2.264974e-23	2.037859e-02	1.018930e-02	2.486623e-03	-3.723047e-03	1.391234e-02	-6.466249e-03	-3.723047e-03	3.723047e-03	1.267592e-02	7.702673e-03
343           	7.470088e-03	6.106060e-23	1.898414e-02	9.492069e-03	3.062695e-03	-3.735044e-03	1.322711e-02	-5.757025e-03	-3.735044e-03	3.735044e-03	1.255476e-02	6.429374e-03
344           	7.493429e-03	9.424340e-23	1.739416e-02	8.697081e-03	3.683187e-03	-3.746714e-03	1.244380e-02	-4.950367e-03	-3.746714e-03	3.746714e-03	1.238027e-02	5.013895e-03
345           	7.531284e-03	1.208517e-22	1.596914e-02	7.984570e-03	4.321427e-03	-3.765642e-03	1.175021e-02	-4.218927e-03	-3.765642e-03	3.765642e-03	1.230600e-02	3.663143e-03
346           	7.561905e-03	1.419536e-22	1.423712e-02	7.118559e-03	5.110556e-03	-3.780952e-03	1.089951e-02	-3.337607e-03	-3.780952e-03	3.780952e-03	1.222911e-02	2.008004e-03
347           	7.586519e-03	1.565269e-22	1.246967e-02	6.234837e-03	5.845423e-03	-3.793260e-03	1.002810e-02	-2.441577e-03	-3.793260e-03	3.793260e-03	1.208026e-02	3.894139e-04
348           	7.606169e-03	1.629415e-22	1.081137e-02	5.405685e-03	6.514562e-03	-3.803084e-03	9.208769e-03	-1.602600e-03	-3.803084e-03	3.803084e-03	1.192025e-02	-1.108877e-03
349           	7.621725e-03	1.647796e-22	8.932564e-03	4.466282e-03	7.230271e-03	-3.810862e-03	8.277144e-03	-6.554194e-04	-3.810862e-03	3.810862e-03	1.169655e-02	-2.763989e-03
350           	7.648436e-03	1.596836e-22	7.053812e-03	3.526906e-03	7.926241e-03	-3.824218e-03	7.351124e-03	2.973118e-04	-3.824218e-03	3.824218e-03	1.145315e-02	-4.399335e-03
351           	7.698262e-03	1.500376e-22	4.950706e-03	2.475353e-03	8.645814e-03	-3.849131e-03	6.324484e-03	1.373778e-03	-3.849131e-03	3.849131e-03	1.112117e-02	-6.170461e-03
352           	7.739810e-03	1.384689e-22	2.866606e-03	1.433303e-03	9.297755e-03	-3.869905e-03	5.303208e-03	2.436602e-03	-3.869905e-03	3.869905e-03	1.073106e-02	-7.864452e-03
353           	7.750079e-03	1.260222e-22	1.094279e-03	5.471393e-04	9.780135e-03	-3.875040e-03	4.422179e-03	3.327900e-03	-3.875040e-03	3.875040e-03	1.032727e-02	-9.232995e-03
354           	7.759047e-03	1.137567e-22	-9.372439e-04	-4.686220e-04	1.032330e-02	-3.879523e-03	3.410901e-03	4.348145e-03	-3.879523e-03	3.879523e-03	9.854683e-03	-1.079193e-02
355           	7.759745e-03	1.034965e-22	-2.973978e-03	-1.486989e-03	1.084661e-02	-3.879873e-03	2.392883e-03	5.366862e-03	-3.879873e-03	3.879873e-03	9.359616e-03	-1.233359e-02
356           	7.772729e-03	9.645407e-23	-4.673044e-03	-2.336522e-03	1.122858e-02	-3.886364e-03	1.549842e-03	6.222886e-03	-3.886364e-03	3.886364e-03	8.892060e-03	-1.356510e-02
357           	7.783421e-03	9.553517e-23	-6.165208e-03	-3.082604e-03	1.154142e-02	-3.891711e-03	8.091067e-04	6.974314e-03	-3.891711e-03	3.891711e-03	8.458814e-03	-1.462402e-02
358           	7.794139e-03	9.975335e-23	-7.373563e-03	-3.686782e-03	1.173891e-02	-3.897069e-03	2.102876e-04	7.583851e-03	-3.897069e-03	3.897069e-03	8.052131e-03	-1.542569e-02
359           	7.786836e-03	1.036365e-22	-8.129856e-03	-4.064928e-03	1.172636e-02	-3.893418e-03	-1.715099e-04	7.958346e-03	-3.893418e-03	3.893418e-03	7.661436e-03	-1.579129e-02
360           	7.737758e-03	1.049382e-22	-8.900371e-03	-4.450186e-03	1.174611e-02	-3.868879e-03	-5.813065e-04	8.319065e-03	-3.868879e-03	3.868879e-03	7.295922e-03	-1.619629e-02
361           	7.652733e-03	9.930195e-23	-9.495601e-03	-4.747801e-03	1.175837e-02	-3.826367e-03	-9.214342e-04	8.574167e-03	-3.826367e-03	3.826367e-03	7.010566e-03	-1.650617e-02
362           	7.514662e-03	9.075762e-23	-1.074610e-02	-5.373051e-03	1.219188e-02	-3.757331e-03	-1.615720e-03	9.130382e-03	-3.757331e-03	3.757331e-03	6.818832e-03	-1.756493e-02
363           	7.383235e-03	8.478109e-23	-1.254912e-02	-6.274558e-03	1.296754e-02	-3.691617e-03	-2.582940e-03	9.966175e-03	-3.691617e-03	3.691617e-03	6.692985e-03	-1.924210e-02
364           	7.260662e-03	8.767602e-23	-1.531847e-02	-7.659237e-03	1.424895e-02	-3.630331e-03	-4.028906e-03	1.128957e-02	-3.630331e-03	3.630331e-03	6.589711e-03	-2.190819e-02
365           	7.114305e-03	9.649853e-23	-1.911810e-02	-9.559048e-03	1.602987e-02	-3.557152e-03	-6.001896e-03	1.311620e-02	-3.557152e-03	3.557152e-03	6.470819e-03	-2.558892e-02
366           	6.962623e-03	1.090215e-22	-2.404149e-02	-1.202075e-02	1.831848e-02	-3.481311e-03	-8.539434e-03	1.550206e-02	-3.481311e-03	3.481311e-03	6.297731e-03	-3.033922e-02
367           	6.829172e-03	1.147549e-22	-2.922862e-02	-1.461431e-02	2.063493e-02	-3.414586e-03	-1.119972e-02	1.802890e-02	-3.414586e-03	3.414586e-03	6.020620e-03	-3.524924e-02
368           	6.713509e-03	1.108289e-22	-3.501452e-02	-1.750726e-02	2.296453e-02	-3.356754e-03	-1.415050e-02	2.086401e-02	-3.356754e-03	3.356754e-03	5.457273e-03	-4.047179e-02
369           	6.666529e-03	8.802250e-23	-3.963120e-02	-1.981560e-02	2.456732e-02	-3.333265e-03	-1.648234e-02	2.314887e-02	-3.333265e-03	3.333265e-03	4.751720e-03	-4.438292e-02
370           	6.674886e-03	4.971378e-23	-4.229264e-02	-2.114632e-02	2.511057e-02	-3.337443e-03	-1.780888e-02	2.448376e-02	-3.337443e-03	3.337443e-03	3.964253e-03	-4.625689e-02
371           	6.807200e-03	1.799695e-24	-4.265496e-02	-2.132748e-02	2.433695e-02	-3.403600e-03	-1.792388e-02	2.473108e-02	-3.403600e-03	3.403600e-03	3.009469e-03	-4.566443e-02
372           	7.038386e-03	-5.644849e-23	-3.994246e-02	-1.997123e-02	2.208375e-02	-3.519193e-03	-1.645204e-02	2.349042e-02	-3.519193e-03	3.519193e-03	2.112517e-03	-4.205498e-02
373           	7.363169e-03	-1.168159e-22	-3.444711e-02	-1.722356e-02	1.854257e-02	-3.681585e-03	-1.354197e-02	2.090514e-02	-3.681585e-03	3.681585e-03	1.319014e-03	-3.576613e-02
374           	7.752494e-03	-1.805144e-22	-2.665458e-02	-1.332729e-02	1.397947e-02	-3.876247e-03	-9.451043e-03	1.720354e-02	-3.876247e-03	3.876247e-03	6.521835e-04	-2.730676e-02
375           	7.988656e-03	-2.428028e-22	-1.793141e-02	-8.965707e-03	9.067243e-03	-3.994328e-03	-4.971379e-03	1.296003e-02	-3.994328e-03	3.994328e-03	1.015363e-04	-1.803295e-02
376           	8.040707e-03	-3.059693e-22	-8.472884e-03	-4.236442e-03	4.022054e-03	-4.020354e-03	-2.160885e-04	8.256796e-03	-4.020354e-03	4.020354e-03	-2.143882e-04	-8.258496e-03
377           	8.013977e-03	-3.611692e-22	5.960802e-04	2.980401e-04	-6.386929e-04	-4.006989e-03	4.305029e-03	3.708948e-03	-4.006989e-03	4.006989e-03	-3.406528e-04	9.367330e-04
378           	8.058197e-03	-4.068428e-22	8.937601e-03	4.468800e-03	-4.671422e-03	-4.029099e-03	8.497899e-03	-4.397018e-04	-4.029099e-03	4.029099e-03	-2.026218e-04	9.140223e-03
379           	8.133058e-03	-4.372750e-22	1.569027e-02	7.845135e-03	-7.702723e-03	-4.066529e-03	1.191166e-02	-3.778605e-03	-4.066529e-03	4.066529e-03	1.424118e-04	1.554786e-02
380           	8.169024e-03	-4.491407e-22	2.071553e-02	1.035776e-02	-9.729306e-03	-4.084512e-03	1.444228e-02	-6.273253e-03	-4.084512e-03	4.084512e-03	6.284584e-04	2.008707e-02
381           	8.099366e-03	-4.421981e-22	2.380560e-02	1.190280e-02	-1.072300e-02	-4.049683e-03	1.595248e-02	-7.853118e-03	-4.049683e-03	4.049683e-03	1.179797e-03	2.262581e-02
382           	7.968345e-03	-4.216675e-22	2.470347e-02	1.235173e-02	-1.072377e-02	-3.984172e-03	1.633591e-02	-8.367561e-03	-3.984172e-03	3.984172e-03	1.627961e-03	2.307551e-02
383           	7.835305e-03	-3.923641e-22	2.389536e-02	1.194768e-02	-9.979937e-03	-3.917652e-03	1.586533e-02	-8.030030e-03	-3.917652e-03	3.917652e-03	1.967745e-03	2.192762e-02
384           	7.751170e-03	-3.551282e-22	2.138159e-02	1.069080e-02	-8.550254e-03	-3.875585e-03	1.456638e-02	-6.815212e-03	-3.875585e-03	3.875585e-03	2.140543e-03	1.924105e-02
385           	7.721867e-03	-3.187428e-22	1.765251e-02	8.826254e-03	-6.562129e-03	-3.860933e-03	1.268719e-02	-4.965320e-03	-3.860933e-03	3.860933e-03	2.264124e-03	1.538838e-02
386           	7.727184e-03	-2.828898e-22	1.283406e-02	6.417031e-03	-4.112068e-03	-3.863592e-03	1.028062e-02	-2.553439e-03	-3.863592e-03	3.863592e-03	2.304963e-03	1.052910e-02
